        f (GHz),        Re{E_x[1][1]} (V/m),        Im{E_x[1][1]} (V/m),        Re{E_y[1][1]} (V/m),        Im{E_y[1][1]} (V/m),        Re{E_z[1][1]} (V/m),        Im{E_z[1][1]} (V/m),        Re{E_x[2][1]} (V/m),        Im{E_x[2][1]} (V/m),        Re{E_y[2][1]} (V/m),        Im{E_y[2][1]} (V/m),        Re{E_z[2][1]} (V/m),        Im{E_z[2][1]} (V/m),        Re{E_x[1][2]} (V/m),        Im{E_x[1][2]} (V/m),        Re{E_y[1][2]} (V/m),        Im{E_y[1][2]} (V/m),        Re{E_z[1][2]} (V/m),        Im{E_z[1][2]} (V/m),        Re{E_x[2][2]} (V/m),        Im{E_x[2][2]} (V/m),        Re{E_y[2][2]} (V/m),        Im{E_y[2][2]} (V/m),        Re{E_z[2][2]} (V/m),        Im{E_z[2][2]} (V/m)
 2.00000000e+00,        -1.642946849004e+04,        +4.833548440655e+03,        +9.566592742472e+03,        -3.038138743724e+03,        -4.095807653962e+04,        +1.227198508947e+04,        +1.168370143294e+03,        -3.644737928753e+02,        -4.122552337505e+03,        +1.052393131998e+03,        +8.943747679292e+04,        -2.656097142067e+04,        -1.643558031097e+04,        +4.765903404811e+03,        +9.579284134112e+03,        -3.098928330922e+03,        -4.094425087731e+04,        +1.242957484107e+04,        +1.175821697310e+03,        -3.087285686616e+02,        -4.125406682162e+03,        +8.840735307485e+02,        +8.943239448691e+04,        -2.665359878927e+04
